timestamps,TP9,AF7,AF8,TP10,Right AUX
1659217163.188,244.629,-173.34,-47.852,252.93,0.0
1659217163.191,-56.641,-183.105,-50.293,11.719,0.0
1659217163.195,-439.453,-194.336,-50.781,-301.758,0.0
1659217163.199,-211.426,-196.289,-53.711,-123.535,0.0
1659217163.203,245.605,-198.242,-62.5,234.375,0.0
1659217163.206,125.977,-200.684,-66.406,131.348,0.0
1659217163.21,-339.355,-217.285,-66.895,-242.188,0.0
1659217163.216,-303.223,-231.445,-69.336,-201.172,0.0
1659217163.22,146.484,-232.422,-72.754,153.32,0.0
1659217163.224,237.305,-233.887,-74.707,208.984,0.0
1659217163.227,-229.004,-246.582,-66.406,-154.785,0.0
1659217163.231,-377.441,-258.301,-58.105,-264.16,0.0
1659217163.235,29.785,-258.301,-63.965,47.363,0.0
1659217163.239,287.109,-259.766,-64.453,250.488,0.0
1659217163.242,-110.84,-271.973,-59.082,-52.246,0.0
1659217163.246,-385.254,-282.227,-52.734,-278.809,0.0
1659217163.25,-86.426,-278.809,-51.27,-52.246,0.0
1659217163.254,271.484,-279.297,-56.641,240.234,0.0
1659217163.257,12.207,-289.551,-55.176,59.082,0.0
1659217163.263,-385.254,-293.945,-50.781,-257.812,0.0
1659217163.267,-226.074,-292.969,-49.316,-153.32,0.0
1659217163.27,208.984,-297.363,-50.293,178.711,0.0
1659217163.274,155.762,-312.012,-44.434,146.973,0.0
1659217163.278,-295.898,-325.684,-43.457,-206.543,0.0
1659217163.282,-306.152,-327.637,-41.016,-192.871,0.0
1659217163.285,127.93,-329.102,-41.504,137.207,0.0
1659217163.289,264.648,-340.332,-41.016,225.586,0.0
1659217163.293,-201.172,-348.633,-36.621,-108.398,0.0
1659217163.297,-395.02,-349.609,-42.48,-270.02,0.0
1659217163.3,-20.508,-352.051,-46.387,8.301,0.0
1659217163.304,293.945,-350.098,-44.922,255.371,0.0
1659217163.31,-51.27,-353.027,-41.016,-15.137,0.0
1659217163.313,-406.738,-355.957,-36.621,-285.645,0.0
1659217163.317,-167.48,-357.422,-33.203,-92.773,0.0
1659217163.321,243.164,-355.957,-31.738,235.352,0.0
1659217163.324,51.758,-362.305,-34.18,89.844,0.0
1659217163.328,-381.348,-373.535,-37.109,-262.695,0.0
1659217163.332,-263.184,-363.281,-41.992,-183.105,0.0
1659217163.336,186.035,-353.027,-43.457,173.828,0.0
1659217163.339,181.152,-360.352,-40.039,175.293,0.0
1659217163.343,-307.129,-368.164,-37.598,-208.008,0.0
1659217163.347,-383.789,-377.93,-37.598,-262.695,0.0
1659217163.351,40.527,-372.559,-40.039,62.988,0.0
1659217163.356,220.215,-366.699,-40.527,213.867,0.0
1659217163.36,-204.102,-376.465,-39.551,-113.281,0.0
1659217163.364,-418.457,-374.023,-36.133,-294.434,0.0
1659217163.367,-68.848,-360.84,-38.574,-40.527,0.0
1659217163.371,251.465,-354.98,-36.621,213.867,0.0
1659217163.375,-72.266,-361.816,-33.203,-13.672,0.0
1659217163.379,-436.523,-368.164,-34.668,-299.316,0.0
1659217163.382,-223.145,-362.305,-30.762,-131.836,0.0
1659217163.386,195.312,-353.516,-30.762,203.125,0.0
1659217163.39,68.359,-357.91,-26.367,97.168,0.0
1659217163.394,-393.066,-366.211,-28.32,-268.555,0.0
1659217163.397,-335.449,-362.305,-35.156,-225.098,0.0
1659217163.403,128.418,-355.469,-31.738,124.023,0.0
1659217163.407,171.387,-354.492,-22.461,167.48,0.0
1659217163.411,-300.781,-356.934,-18.555,-179.199,0.0
1659217163.414,-405.273,-363.77,-24.414,-277.344,0.0
1659217163.418,-6.348,-364.746,-29.785,29.297,0.0
1659217163.422,217.773,-355.469,-24.414,213.867,0.0
1659217163.425,-186.035,-363.281,-20.02,-94.238,0.0
1659217163.429,-456.543,-370.117,-26.367,-296.875,0.0
1659217163.433,-144.043,-360.84,-30.762,-73.242,0.0
1659217163.437,223.145,-355.469,-27.344,210.938,0.0
1659217163.44,-46.387,-363.281,-22.949,12.695,0.0
1659217163.444,-425.781,-363.77,-20.02,-300.293,0.0
1659217163.449,-243.652,-355.957,-23.438,-175.781,0.0
1659217163.453,190.43,-350.586,-26.855,171.875,0.0
1659217163.457,113.281,-349.609,-24.902,120.605,0.0
1659217163.46,-355.469,-354.492,-20.996,-250.977,0.0
1659217163.464,-321.289,-355.469,-20.02,-224.121,0.0
1659217163.468,122.559,-352.539,-23.926,129.883,0.0
1659217163.472,195.801,-357.91,-16.602,207.52,0.0
1659217163.475,-272.949,-364.258,-11.719,-152.344,0.0
1659217163.479,-426.758,-362.305,-14.16,-303.223,0.0
1659217163.483,-32.715,-355.957,-13.184,-1.465,0.0
1659217163.487,240.234,-345.215,-14.648,234.375,0.0
1659217163.49,-117.676,-345.703,-15.137,-56.152,0.0
1659217163.496,-422.363,-356.445,-14.16,-306.152,0.0
1659217163.499,-144.043,-349.609,-13.184,-87.891,0.0
1659217163.503,252.441,-339.844,-13.672,210.938,0.0
1659217163.507,15.137,-348.145,-11.719,27.344,0.0
1659217163.511,-407.715,-354.004,-8.789,-297.363,0.0
1659217163.514,-249.512,-351.562,-11.719,-179.199,0.0
1659217163.518,191.895,-342.285,-10.742,162.598,0.0
1659217163.522,132.812,-339.844,-11.23,126.953,0.0
1659217163.526,-325.195,-344.238,-11.719,-233.887,0.0
1659217163.529,-336.914,-341.797,-8.301,-261.23,0.0
1659217163.533,89.355,-325.684,-8.301,63.965,0.0
1659217163.537,237.793,-322.266,-10.254,187.988,0.0
1659217163.543,-196.289,-335.449,-9.277,-145.508,0.0
1659217163.547,-394.043,-333.984,-11.23,-305.664,0.0
1659217163.55,-34.668,-324.219,-13.184,-24.414,0.0
1659217163.554,280.762,-322.266,-15.625,225.586,0.0
1659217163.558,-40.527,-333.008,-12.695,-39.551,0.0
1659217163.562,-372.559,-337.402,-9.766,-298.828,0.0
1659217163.565,-145.996,-335.449,-17.09,-111.328,0.0
1659217163.569,227.539,-330.078,-21.973,187.988,0.0
1659217163.573,62.5,-329.59,-17.09,57.617,0.0
1659217163.577,-359.863,-333.496,-11.23,-285.645,0.0
1659217163.58,-274.902,-325.195,-17.09,-218.75,0.0
1659217163.584,163.086,-319.824,-19.531,124.512,0.0
1659217163.59,187.988,-318.848,-10.742,140.137,0.0
1659217163.594,-270.02,-321.289,-6.836,-211.914,0.0
1659217163.598,-361.328,-320.312,-11.719,-278.32,0.0
1659217163.601,41.992,-308.105,-18.066,36.621,0.0
1659217163.605,255.371,-306.152,-15.625,206.543,0.0
1659217163.609,-152.344,-311.035,-12.695,-116.211,0.0
1659217163.613,-391.602,-309.57,-13.672,-322.266,0.0
1659217163.617,-69.824,-301.758,-15.625,-73.73,0.0
1659217163.62,254.395,-302.246,-17.09,206.543,0.0
1659217163.624,-47.363,-310.059,-14.16,-12.207,0.0
1659217163.628,-410.645,-305.176,-16.113,-311.523,0.0
1659217163.632,-185.547,-295.898,-15.625,-161.133,0.0
1659217163.637,236.328,-289.551,-16.113,166.992,0.0
1659217163.641,115.723,-283.691,-22.461,78.125,0.0
1659217163.644,-318.359,-286.133,-21.973,-270.02,0.0
1659217163.648,-270.508,-288.574,-21.973,-237.793,0.0
1659217163.652,159.668,-282.227,-22.949,108.887,0.0
1659217163.656,213.867,-282.227,-18.066,169.922,0.0
1659217163.659,-248.535,-292.969,-20.02,-187.988,0.0
1659217163.663,-365.723,-301.27,-24.902,-282.715,0.0
1659217163.667,31.738,-293.457,-27.832,25.391,0.0
1659217163.671,263.672,-280.273,-31.738,208.984,0.0
1659217163.674,-110.352,-279.297,-24.414,-80.078,0.0
1659217163.678,-370.117,-278.809,-17.09,-290.527,0.0
1659217163.684,-84.473,-272.461,-19.043,-70.312,0.0
1659217163.687,262.695,-270.02,-19.531,199.219,0.0
1659217163.691,25.391,-278.809,-17.09,-3.906,0.0
1659217163.695,-371.582,-284.668,-19.531,-303.711,0.0
1659217163.699,-200.684,-280.273,-20.02,-157.715,0.0
1659217163.702,238.77,-271.484,-18.066,179.688,0.0
1659217163.706,147.949,-272.461,-15.137,114.258,0.0
1659217163.71,-303.223,-281.738,-14.648,-240.723,0.0
1659217163.714,-301.758,-282.715,-19.531,-247.559,0.0
1659217163.718,139.16,-268.555,-25.391,87.891,0.0
1659217163.721,258.789,-262.207,-23.438,167.969,0.0
1659217163.725,-201.66,-269.043,-20.996,-178.711,0.0
1659217163.731,-360.84,-267.578,-19.531,-291.992,0.0
1659217163.734,9.766,-257.324,-23.926,-15.625,0.0
1659217163.738,281.738,-256.836,-27.832,217.285,0.0
1659217163.742,-76.66,-264.16,-24.414,-65.43,0.0
1659217163.746,-362.305,-264.648,-19.531,-311.523,0.0
1659217163.749,-89.355,-266.602,-15.625,-98.633,0.0
1659217163.753,286.133,-267.578,-21.484,211.426,0.0
1659217163.757,105.957,-268.555,-26.855,85.938,0.0
1659217163.761,-328.613,-275.391,-17.09,-254.395,0.0
1659217163.764,-229.492,-281.25,-15.137,-189.941,0.0
1659217163.768,217.285,-281.738,-20.02,173.34,0.0
1659217163.772,219.727,-288.086,-20.508,185.547,0.0
1659217163.777,-230.469,-294.922,-25.391,-181.152,0.0
1659217163.781,-289.062,-294.434,-20.02,-212.891,0.0
1659217163.785,142.578,-291.504,-25.391,131.348,0.0
1659217163.789,322.266,-281.738,-28.32,272.461,0.0
1659217163.793,-115.723,-284.18,-20.508,-63.477,0.0
1659217163.796,-339.355,-291.504,-21.484,-253.418,0.0
1659217163.8,4.395,-286.621,-14.16,9.277,0.0
1659217163.804,336.914,-272.949,-13.184,281.738,0.0
1659217163.808,7.812,-269.043,-19.531,27.344,0.0
1659217163.811,-344.727,-276.855,-10.742,-252.93,0.0
1659217163.815,-106.934,-274.902,-5.371,-77.148,0.0
1659217163.819,289.062,-264.648,-15.137,239.258,0.0
1659217163.824,134.766,-263.184,-13.672,130.371,0.0
1659217163.828,-304.688,-270.02,-12.207,-210.938,0.0
1659217163.832,-236.328,-272.461,-18.066,-163.086,0.0
1659217163.836,202.148,-260.254,-17.578,184.082,0.0
1659217163.839,237.793,-253.418,-17.09,227.539,0.0
1659217163.843,-209.473,-264.16,-19.531,-143.555,0.0
1659217163.847,-303.711,-262.207,-14.648,-206.055,0.0
1659217163.851,87.402,-249.023,-17.09,117.188,0.0
1659217163.855,304.199,-246.582,-25.391,286.133,0.0
1659217163.858,-94.727,-255.371,-15.625,-10.254,0.0
1659217163.862,-356.934,-260.254,-11.23,-235.84,0.0
1659217163.866,-58.594,-256.348,-19.043,-13.184,0.0
1659217163.871,296.387,-251.465,-15.625,257.324,0.0
1659217163.874,27.344,-253.418,-11.23,24.902,0.0
1659217163.878,-348.633,-255.371,-13.184,-270.02,0.0
1659217163.882,-154.297,-252.441,-13.672,-132.324,0.0
1659217163.886,242.188,-244.141,-6.836,183.105,0.0
1659217163.89,148.926,-245.117,4.395,125.488,0.0
1659217163.893,-283.691,-254.395,0.977,-214.355,0.0
1659217163.897,-285.156,-251.953,-5.371,-192.871,0.0
1659217163.901,153.809,-240.234,-6.348,155.762,0.0
1659217163.905,245.605,-240.723,-5.371,225.586,0.0
1659217163.908,-216.309,-245.605,-11.23,-134.277,0.0
1659217163.912,-344.238,-245.605,-15.137,-250.977,0.0
1659217163.918,53.223,-242.676,-14.16,53.711,0.0
1659217163.922,293.457,-241.699,-11.719,247.07,0.0
1659217163.925,-84.961,-251.465,-12.695,-29.297,0.0
1659217163.929,-365.723,-254.883,-13.672,-259.766,0.0
1659217163.933,-92.773,-249.512,-13.672,-61.035,0.0
1659217163.937,278.809,-243.164,-13.672,242.676,0.0
1659217163.94,54.199,-251.465,-11.719,61.523,0.0
1659217163.944,-353.027,-267.09,-18.066,-264.648,0.0
1659217163.948,-212.402,-268.066,-22.461,-147.461,0.0
1659217163.952,207.031,-266.113,-27.832,187.5,0.0
1659217163.956,154.785,-268.066,-30.273,158.203,0.0
1659217163.959,-289.062,-273.926,-33.203,-188.477,0.0
1659217163.965,-310.059,-275.391,-34.668,-230.469,0.0
1659217163.969,112.305,-269.531,-31.25,88.379,0.0
1659217163.972,244.629,-263.672,-32.715,212.891,0.0
1659217163.976,-183.105,-268.555,-32.715,-109.375,0.0
1659217163.98,-358.398,-274.414,-30.762,-255.371,0.0
1659217163.984,-20.508,-273.926,-33.203,21.484,0.0
1659217163.988,277.344,-265.137,-38.574,253.418,0.0
1659217163.991,-43.457,-266.602,-38.086,6.348,0.0
1659217163.995,-381.836,-277.832,-27.832,-236.328,0.0
1659217163.999,-136.23,-272.949,-20.508,-53.223,0.0
1659217164.003,258.789,-261.23,-24.414,251.465,0.0
1659217164.006,81.543,-267.578,-19.531,126.465,0.0
1659217164.012,-333.984,-270.508,-17.578,-169.434,0.0
1659217164.016,-255.859,-261.719,-25.391,-127.93,0.0
1659217164.02,174.316,-255.859,-30.273,186.523,0.0
1659217164.023,195.312,-255.371,-30.762,227.539,0.0
1659217164.027,-269.531,-265.137,-33.203,-120.117,0.0
1659217164.031,-348.633,-267.09,-37.109,-172.852,0.0
1659217164.035,73.242,-260.254,-35.645,149.902,0.0
1659217164.039,260.742,-263.672,-30.273,302.246,0.0
1659217164.042,-156.25,-270.508,-28.809,-34.18,0.0
1659217164.046,-393.555,-270.508,-29.785,-211.426,0.0
1659217164.05,-73.242,-267.578,-33.691,70.312,0.0
1659217164.054,271.484,-266.113,-35.156,315.918,0.0
1659217164.059,-14.16,-268.066,-31.25,82.52,0.0
1659217164.063,-383.789,-268.066,-35.645,-220.215,0.0
1659217164.066,-193.848,-262.695,-33.691,-70.312,0.0
1659217164.07,222.168,-257.324,-26.367,269.531,0.0
1659217164.074,98.145,-260.742,-25.391,157.715,0.0
1659217164.078,-346.68,-270.508,-29.297,-198.242,0.0
1659217164.082,-299.316,-267.09,-31.25,-145.996,0.0
1659217164.085,145.508,-256.836,-25.879,214.844,0.0
1659217164.089,217.773,-254.883,-32.715,277.832,0.0
1659217164.093,-249.023,-257.324,-39.551,-89.844,0.0
1659217164.097,-364.746,-255.371,-34.668,-177.734,0.0
1659217164.101,28.32,-250.0,-30.273,130.859,0.0
1659217164.106,0.0,-247.07,-29.785,331.055,0.0
1659217164.11,0.0,-250.977,-34.668,33.691,0.0
1659217164.113,0.0,-254.395,-33.691,-245.117,0.0
1659217164.117,0.0,-247.559,-29.785,-18.066,0.0
1659217164.121,0.0,-237.305,-30.273,294.922,0.0
1659217164.125,0.0,-238.77,-27.832,110.352,0.0
1659217164.128,0.0,-246.582,-24.902,-200.195,0.0
1659217164.132,0.0,-247.559,-26.367,-77.148,0.0
1659217164.136,0.0,-234.375,-26.367,262.695,0.0
1659217164.14,0.0,-229.004,-22.461,205.566,0.0
1659217164.144,0.0,-238.281,-18.066,-149.414,0.0
1659217164.147,0.0,-239.258,-18.555,-154.297,0.0
1659217164.153,127.441,-229.98,-19.043,183.594,0.0
1659217164.156,249.023,-228.516,-18.555,294.434,0.0
1659217164.16,-191.406,-233.887,-15.137,-47.852,0.0
1659217164.164,-360.352,-236.816,-15.137,-184.082,0.0
1659217164.168,10.742,-230.469,-19.531,93.262,0.0
1659217164.172,273.926,-227.051,-16.113,320.801,0.0
1659217164.175,-76.66,-236.816,-13.184,56.641,0.0
1659217164.179,-363.281,-242.676,-16.602,-204.102,0.0
1659217164.183,-123.047,-236.816,-18.066,-13.184,0.0
1659217164.187,252.441,-230.957,-21.484,290.039,0.0
1659217164.191,48.828,-234.375,-20.996,129.395,0.0
1659217164.194,-374.512,-237.793,-19.531,-196.777,0.0
1659217164.2,-245.117,-236.816,-23.926,-99.121,0.0
1659217164.203,201.66,-230.957,-23.926,258.301,0.0
1659217164.207,171.387,-227.051,-20.02,226.562,0.0
1659217164.211,-299.316,-234.375,-23.438,-160.645,0.0
1659217164.215,-334.961,-240.234,-25.391,-183.594,0.0
1659217164.219,85.938,-233.398,-20.02,155.762,0.0
1659217164.222,248.535,-234.375,-8.301,297.363,0.0
1659217164.226,-175.293,-246.094,-8.789,-46.875,0.0
1659217164.23,-380.371,-249.512,-16.113,-228.027,0.0
1659217164.234,-38.574,-240.723,-16.602,46.875,0.0
1659217164.238,270.508,-234.863,-16.602,312.5,0.0
1659217164.241,-54.688,-237.793,-15.625,49.805,0.0
1659217164.246,-405.273,-238.77,-18.066,-238.77,0.0
1659217164.25,-167.969,-231.934,-25.391,-53.711,0.0
1659217164.254,240.234,-221.191,-24.414,265.137,0.0
1659217164.258,70.312,-229.492,-20.508,142.09,0.0
1659217164.262,-360.84,-242.676,-25.391,-191.406,0.0
1659217164.265,-269.043,-239.746,-23.438,-129.395,0.0
1659217164.269,160.645,-229.492,-22.461,207.52,0.0
1659217164.273,188.965,-227.539,-21.484,241.699,0.0
1659217164.277,-264.16,-239.746,-16.602,-137.207,0.0
1659217164.281,-343.75,-241.211,-10.742,-217.773,0.0
1659217164.284,61.523,-227.539,-17.09,104.98,0.0
1659217164.288,267.09,-219.727,-23.926,271.484,0.0
1659217164.293,-134.766,-223.633,-20.02,-39.062,0.0
1659217164.297,-384.277,-223.633,-19.531,-242.188,0.0
1659217164.301,-75.195,-213.379,-14.648,5.371,0.0
1659217164.305,264.648,-199.707,-11.23,280.762,0.0
1659217164.309,0.977,-208.496,-4.395,65.43,0.0
1659217164.312,-381.348,-226.562,-7.324,-254.395,0.0
1659217164.316,-181.641,-228.516,-22.949,-111.328,0.0
1659217164.32,243.652,-196.777,-1.465,242.676,0.0
1659217164.324,87.891,-191.406,11.719,120.117,0.0
1659217164.328,-400.879,-207.031,3.418,-273.926,0.0
1659217164.331,-382.812,-185.059,7.324,-263.672,0.0
1659217164.335,57.129,-156.738,22.949,61.035,0.0
1659217164.341,114.258,-138.672,41.992,106.934,0.0
1659217164.345,-359.863,-129.883,52.734,-270.02,0.0
1659217164.348,-511.23,-119.141,54.688,-400.879,0.0
1659217164.352,-166.016,-102.539,52.734,-112.793,0.0
1659217164.356,74.219,-87.402,51.27,88.379,0.0
1659217164.36,-297.852,-79.59,56.641,-217.773,0.0
1659217164.364,-605.469,-74.707,59.082,-459.961,0.0
1659217164.367,-327.148,-61.035,54.199,-235.352,0.0
1659217164.371,72.266,-53.223,57.617,71.777,0.0
1659217164.375,-185.059,-62.5,58.594,-120.605,0.0
1659217164.379,-585.938,-63.477,45.898,-438.965,0.0
1659217164.383,-391.602,-62.988,35.156,-292.969,0.0
1659217164.388,41.016,-60.547,29.297,59.082,0.0
1659217164.392,-1.465,-71.777,25.391,36.133,0.0
1659217164.396,-426.758,-99.121,18.555,-292.48,0.0
1659217164.399,-436.035,-113.281,8.301,-295.898,0.0
1659217164.403,2.93,-116.699,1.953,49.316,0.0
1659217164.407,162.109,-123.047,-1.465,178.223,0.0
1659217164.411,-251.465,-137.695,-10.742,-158.691,0.0
1659217164.415,-413.086,-145.508,-23.926,-292.969,0.0
1659217164.418,-40.527,-145.996,-30.273,14.16,0.0
1659217164.422,256.348,-150.879,-37.109,246.582,0.0
1659217164.426,-77.637,-164.062,-39.551,-12.695,0.0
1659217164.43,-377.93,-176.758,-33.203,-245.117,0.0
1659217164.436,-111.816,-171.875,-31.738,-32.715,0.0
1659217164.439,291.504,-168.945,-37.109,286.621,0.0
1659217164.443,93.75,-180.176,-41.992,120.605,0.0
1659217164.447,-334.473,-190.43,-37.598,-206.055,0.0
1659217164.451,-201.66,-198.73,-38.574,-112.305,0.0
1659217164.455,240.234,-199.707,-41.504,233.398,0.0
1659217164.458,217.285,-202.148,-41.016,238.77,0.0
1659217164.462,-221.191,-219.727,-38.574,-101.562,0.0
1659217164.466,-261.23,-222.656,-41.992,-171.387,0.0
1659217164.47,118.652,-215.82,-52.246,104.98,0.0
1659217164.474,279.297,-214.355,-45.41,297.363,0.0
1659217164.477,-118.164,-218.75,-40.039,-13.184,0.0
1659217164.482,-329.102,-226.074,-45.898,-223.633,0.0
1659217164.486,-1.465,-223.633,-47.363,62.012,0.0
1659217164.49,310.547,-218.262,-44.922,325.684,0.0
1659217164.494,5.371,-227.539,-44.922,64.941,0.0
1659217164.497,-322.266,-230.957,-41.016,-202.148,0.0
1659217164.501,-126.953,-228.027,-33.203,-36.133,0.0
1659217164.505,252.441,-227.051,-32.227,277.344,0.0
1659217164.509,123.047,-229.98,-30.762,182.617,0.0
1659217164.513,-330.566,-235.352,-31.738,-146.484,0.0
1659217164.517,-284.668,-231.934,-37.109,-145.02,0.0
1659217164.52,165.527,-227.051,-39.551,183.594,0.0
1659217164.524,207.031,-227.539,-34.668,270.02,0.0
1659217164.529,0.0,-233.398,-31.738,-88.867,0.0
1659217164.533,0.0,-236.328,-35.645,-191.895,0.0
1659217164.537,0.0,-233.398,-33.691,117.676,0.0
1659217164.541,0.0,-227.539,-28.809,339.844,0.0
1659217164.545,0.0,-231.445,-25.879,9.766,0.0
1659217164.548,0.0,-239.746,-27.344,-254.395,0.0
1659217164.552,0.0,-237.793,-29.297,14.16,0.0
1659217164.556,0.0,-232.422,-24.902,268.555,0.0
1659217164.56,0.0,-235.84,-23.438,51.758,0.0
1659217164.564,0.0,-243.652,-24.902,-173.828,0.0
1659217164.567,0.0,-239.746,-22.949,-60.059,0.0
1659217164.571,0.0,-233.887,-23.438,247.07,0.0
1659217164.575,-257.324,-235.84,-22.461,201.66,0.0
1659217164.578,-355.957,-239.258,-17.578,-145.508,0.0
1659217164.582,6.348,-238.77,-17.09,-150.879,0.0
1659217164.586,204.102,-235.84,-21.973,179.688,0.0
1659217164.59,-187.988,-238.77,-21.484,276.855,0.0
1659217164.594,-470.703,-247.559,-18.066,-79.59,0.0
1659217164.597,-166.016,-248.047,-16.602,-211.914,0.0
1659217164.601,153.32,-242.676,-20.508,79.102,0.0
1659217164.605,-128.418,-236.328,-19.531,290.039,0.0
1659217164.609,-476.074,-234.375,-9.277,11.23,0.0
1659217164.613,-315.43,-235.84,-9.277,-230.957,0.0
1659217164.616,106.445,-230.957,-14.16,-41.016,0.0
1659217164.622,141.602,-218.262,-12.695,258.789,0.0
1659217164.625,-81.543,-221.191,-7.324,125.488,0.0
1659217164.629,-493.164,-232.91,-6.836,-198.73,0.0
1659217164.633,-353.027,-227.539,-11.719,-110.84,0.0
1659217164.637,59.57,-225.586,-7.324,217.773,0.0
1659217164.641,33.691,-232.422,-2.93,206.543,0.0
1659217164.644,-415.039,-228.027,-14.16,-147.949,0.0
1659217164.648,-469.727,-226.562,-14.648,-196.777,0.0
1659217164.652,-32.227,-231.934,-11.719,137.207,0.0
1659217164.656,145.02,-229.492,-22.949,268.066,0.0
1659217164.66,-271.484,-240.234,-26.855,-44.922,0.0
1659217164.663,-465.332,-249.023,-22.461,-201.172,0.0
1659217164.669,-118.652,-240.234,-24.414,67.871,0.0
1659217164.673,179.688,-232.422,-21.973,321.777,0.0
1659217164.676,-149.902,-232.91,-15.137,61.523,0.0
1659217164.68,-461.914,-231.934,-16.113,-213.867,0.0
1659217164.684,-234.863,-226.562,-18.555,-32.227,0.0
1659217164.688,152.832,-218.75,-16.602,277.832,0.0
1659217164.692,8.789,-216.797,-14.648,149.902,0.0
1659217164.696,-411.133,-220.215,-10.742,-177.734,0.0
1659217164.699,-339.355,-220.703,-6.348,-110.84,0.0
1659217164.703,85.449,-217.773,-6.348,233.887,0.0
1659217164.707,105.469,-217.773,-8.301,241.211,0.0
1659217164.711,-332.52,-218.75,-1.953,-115.723,0.0
1659217164.716,-388.672,-213.867,-2.441,-175.781,0.0
1659217164.72,-0.977,-210.938,-9.277,110.352,0.0
1659217164.724,166.992,-209.961,-9.277,265.137,0.0
1659217164.728,-229.492,-213.379,-8.301,-30.762,0.0
1659217164.731,-460.449,-217.773,-14.16,-227.539,0.0
1659217164.735,-152.832,-213.379,-19.531,-1.953,0.0
1659217164.739,187.5,-199.707,-19.531,270.996,0.0
1659217164.743,-80.566,-198.73,-17.09,55.664,0.0
1659217164.747,-440.918,-208.984,-17.09,-214.844,0.0
1659217164.75,-249.512,-208.984,-16.113,-69.824,0.0
1659217164.754,165.527,-194.336,-15.137,234.863,0.0
1659217164.758,59.082,-188.965,-7.324,171.387,0.0
1659217164.763,-383.789,-197.754,-4.883,-166.016,0.0
1659217164.767,-364.746,-199.219,-14.648,-140.625,0.0
1659217164.771,59.57,-190.918,-15.625,199.219,0.0
1659217164.775,134.766,-192.871,-9.277,254.883,0.0
1659217164.779,-289.551,-201.66,-9.277,-92.773,0.0
1659217164.782,-398.438,-205.078,-11.23,-185.059,0.0
1659217164.786,-48.34,-198.242,-8.301,99.121,0.0
1659217164.79,195.801,-189.453,-7.324,286.133,0.0
1659217164.794,-166.992,-196.777,-8.789,9.766,0.0
1659217164.798,-442.383,-196.777,-13.184,-215.82,0.0
1659217164.801,-170.41,-188.477,-19.043,-13.672,0.0
1659217164.805,176.758,-185.059,-11.719,277.344,0.0
1659217164.811,-57.129,-186.523,-5.371,105.469,0.0
1659217164.814,-440.43,-189.453,-9.277,-219.727,0.0
1659217164.818,-277.344,-187.5,-11.719,-108.398,0.0
1659217164.822,145.508,-178.711,-6.348,223.145,0.0
1659217164.826,85.938,-177.246,-4.883,184.57,0.0
